Data;Hora Chegada;Chamada; Hora Chamada;Guiche;Tempo Espera
2016/02/22;17:23:15;A288;17:23:29;3;0
2016/02/22;17:25:02;A289;17:25:21;7;0
2016/02/22;17:26:40;A290;17:27:10;9;0
2016/02/22;17:26:58;A291;17:27:13;7;0
2016/02/22;17:29:39;A292;17:29:44;8;0
2016/02/22;17:31:17;A293;17:31:35;10;0
2016/02/22;17:33:16;A294;17:33:26;9;0
2016/02/22;17:34:30;A295;17:34:42;7;0
2016/02/22;17:34:55;A296;17:35:04;10;0
2016/02/22;17:35:03;A297;17:35:12;8;0
2016/02/22;17:35:20;A298;17:35:51;3;0
2016/02/22;17:40:01;A299;17:40:33;9;0
2016/02/22;17:40:05;A300;17:40:49;8;0
2016/02/22;17:41:23;A301;17:44:01;3;2
2016/02/22;17:43:35;E011;18:02:31;16;18
2016/02/22;17:44:02;A302;17:46:04;10;2
2016/02/22;17:45:35;A303;17:46:14;9;0
2016/02/22;17:45:49;A304;17:48:32;8;2
2016/02/22;17:46:17;A305;17:52:31;8;6
2016/02/22;17:46:56;A306;17:58:27;3;11
2016/02/22;17:48:37;A307;17:59:45;10;11
2016/02/22;17:49:23;AP005;17:51:50;10;2
2016/02/22;17:51:12;A308;18:00:23;10;9
2016/02/22;17:52:29;A309;18:02:10;9;9
2016/02/22;17:52:38;A310;18:03:44;10;11
2016/02/22;17:52:57;A311;18:04:11;10;11
2016/02/22;17:54:17;A312;18:04:48;8;10
2016/02/22;17:54:46;A313;18:06:49;9;12
2016/02/22;17:56:28;A314;18:10:31;10;14
2016/02/22;17:56:35;A315;18:10:46;8;14
2016/02/22;17:58:52;A316;18:12:17;7;13
2016/02/22;17:59:09;A317;18:12:48;7;13
2016/02/22;17:59:14;A318;18:13:55;9;14
2016/02/22;17:59:19;A319;18:15:20;4;16
2016/02/22;18:03:35;A320;18:16:53;10;13
2016/02/22;18:04:08;A321;18:16:53;3;12
2016/02/22;18:04:11;A322;18:20:33;4;16
2016/02/22;18:04:35;A323;18:20:39;10;16
2016/02/22;18:05:27;A324;18:20:50;9;15
2016/02/22;18:07:07;A325;18:21:37;3;14
2016/02/22;18:07:12;A326;18:22:18;3;15
2016/02/22;18:07:15;A327;18:22:55;10;15
2016/02/22;18:07:19;A328;18:23:27;3;16
2016/02/22;18:07:53;A329;18:25:21;9;17
2016/02/22;18:09:02;A330;18:25:31;10;16
2016/02/22;18:09:22;A331;18:25:49;1;16
2016/02/22;18:09:55;A332;18:27:40;3;17
2016/02/22;18:10:21;E012;18:13:48;16;3
2016/02/22;18:11:57;A333;18:28:36;6;16
2016/02/22;18:13:22;A334;18:29:08;7;15
2016/02/22;18:13:32;A335;18:29:51;10;16
2016/02/22;18:15:17;A336;18:31:07;3;15
2016/02/22;18:15:52;A337;18:34:30;1;18
2016/02/22;18:16:31;E013;18:17:09;16;0
2016/02/22;18:17:18;A338;18:35:07;3;17
2016/02/22;18:18:48;A339;18:35:20;8;16
2016/02/22;18:19:51;A340;18:35:30;6;15
2016/02/22;18:20:07;A341;18:35:38;8;15
2016/02/22;18:20:49;A342;18:37:09;7;16
2016/02/22;18:20:59;A343;18:37:48;3;16
2016/02/22;18:22:55;A344;18:38:22;6;15
2016/02/22;18:23:11;A345;18:38:38;1;15
2016/02/22;18:23:19;A346;18:39:39;8;16
2016/02/22;18:23:38;A347;18:40:08;10;16
2016/02/22;18:24:22;A348;18:41:38;6;17
2016/02/22;18:24:57;A349;18:41:43;3;16
2016/02/22;18:25:23;A350;18:41:52;6;16
2016/02/22;18:26:01;A351;18:42:41;10;16
2016/02/22;18:26:47;A352;18:44:35;6;17
2016/02/22;18:27:27;A353;18:44:48;6;17
2016/02/22;18:28:11;A354;18:45:03;4;16
2016/02/22;18:28:52;A355;18:45:07;10;16
2016/02/22;18:30:00;A356;18:45:16;9;15
2016/02/22;18:32:46;A357;18:46:50;1;14
2016/02/22;18:33:54;A358;18:48:31;4;14
2016/02/22;18:34:22;A359;18:49:46;9;15
2016/02/22;18:34:44;A360;18:50:09;6;15
2016/02/22;18:34:49;A361;18:50:51;9;16
2016/02/22;18:35:50;A362;18:52:25;10;16
2016/02/22;18:36:54;A363;18:52:29;7;15
2016/02/22;18:37:22;A364;18:52:42;3;15
2016/02/22;18:37:34;A365;18:52:57;7;15
2016/02/22;18:40:29;A366;18:53:23;4;12
2016/02/22;18:40:37;A367;18:53:29;1;12
2016/02/22;18:40:48;A368;18:54:02;6;13
2016/02/22;18:41:10;A369;18:56:49;4;15
2016/02/22;18:41:15;A370;18:56:58;6;15
2016/02/22;18:41:20;A371;18:58:36;7;17
2016/02/22;18:41:38;A372;18:59:37;1;17
2016/02/22;18:41:51;A373;19:00:47;10;18
2016/02/22;18:42:12;A374;19:00:54;9;18
2016/02/22;18:42:25;A375;19:01:46;8;19
2016/02/22;18:42:28;A376;19:03:37;3;21
2016/02/22;18:42:32;A377;19:03:46;10;21
2016/02/22;18:42:38;A378;19:03:48;4;21
2016/02/22;18:42:44;A379;19:05:02;9;22
2016/02/22;18:42:49;A380;19:05:20;9;22
2016/02/22;18:43:29;A381;19:05:25;1;21
2016/02/22;18:44:06;A382;19:05:44;1;21
2016/02/22;18:44:22;A383;19:06:47;3;22
2016/02/22;18:45:18;A384;19:08:42;4;23
2016/02/22;18:45:30;A385;19:09:11;6;23
2016/02/22;18:46:10;A386;19:09:21;10;23
2016/02/22;18:47:06;A387;19:09:28;8;22
2016/02/22;18:47:14;A388;19:09:43;8;22
2016/02/22;18:47:41;A389;19:09:50;10;22
2016/02/22;18:48:28;A390;19:09:53;9;21
2016/02/22;18:49:17;A391;19:11:20;3;22
2016/02/22;18:49:43;E014;18:51:24;16;1
2016/02/22;18:49:54;A392;19:12:26;10;22
2016/02/22;18:50:00;A393;19:12:37;4;22
2016/02/22;18:50:19;A394;19:12:53;6;22
2016/02/22;18:50:22;A395;19:13:54;1;23
2016/02/22;18:50:25;A396;19:14:17;4;23
2016/02/22;18:50:30;A397;19:14:47;8;24
2016/02/22;18:50:57;A398;19:14:59;1;24
2016/02/22;18:51:03;A399;19:18:14;9;27
2016/02/22;18:51:08;A400;19:18:30;9;27
2016/02/22;18:51:15;A401;19:18:35;4;27
2016/02/22;18:51:31;A402;19:18:45;10;27
2016/02/22;18:52:20;A403;19:19:01;4;26
2016/02/22;18:53:19;A404;19:19:08;7;25
2016/02/22;18:53:38;A405;19:20:01;8;26
2016/02/22;18:53:48;AP006;18:53:49;6;0
2016/02/22;18:54:00;E015;18:58:24;16;4
2016/02/22;18:54:10;A406;19:22:33;1;28
2016/02/22;18:54:48;A407;19:23:37;8;28
2016/02/22;18:55:36;A408;19:23:45;4;28
2016/02/22;18:55:47;A409;19:24:24;6;28
2016/02/22;18:55:55;A410;19:24:25;7;28
2016/02/22;18:56:16;A411;19:25:09;9;28
2016/02/22;18:56:19;A412;19:25:20;4;29
2016/02/22;18:56:50;A413;19:25:32;7;28
2016/02/22;18:57:45;A414;19:28:04;6;30
2016/02/22;18:57:48;A415;19:29:19;4;31
2016/02/22;18:58:28;A416;19:30:37;4;32
2016/02/22;18:58:34;A417;19:31:03;1;32
2016/02/22;18:59:30;A418;19:31:07;9;31
2016/02/22;18:59:36;A419;19:31:20;9;31
2016/02/22;18:59:43;A420;19:31:55;9;32
2016/02/22;19:00:00;A421;19:32:08;9;32
2016/02/22;19:00:05;A422;19:32:08;4;32
2016/02/22;19:00:10;EP001;19:05:13;16;5
2016/02/22;19:01:30;A423;19:32:16;9;30
2016/02/22;19:02:32;A424;19:32:23;9;29
2016/02/22;19:02:54;A425;19:34:18;4;31
2016/02/22;19:03:00;A426;19:34:29;9;31
2016/02/22;19:03:30;A427;19:34:41;9;31
2016/02/22;19:03:51;A428;19:35:31;4;31
2016/02/22;19:04:20;A429;19:36:41;9;32
2016/02/22;19:05:19;A430;19:36:54;6;31
2016/02/22;19:05:30;A431;19:37:37;8;32
2016/02/22;19:05:32;A432;19:37:41;7;32
2016/02/22;19:05:47;E016;19:19:19;16;13
2016/02/22;19:06:23;A433;19:37:59;8;31
2016/02/22;19:06:38;A434;19:38:14;8;31
2016/02/22;19:07:00;A435;19:40:34;7;33
2016/02/22;19:08:08;A436;19:41:00;7;32
2016/02/22;19:08:22;A437;19:41:30;6;33
2016/02/22;19:10:18;A438;19:41:31;9;31
2016/02/22;19:12:36;E017;19:33:39;16;21
2016/02/22;19:12:43;A439;19:41:43;3;29
2016/02/22;19:12:49;A440;19:42:02;3;29
2016/02/22;19:13:34;A441;19:42:07;1;28
2016/02/22;19:15:05;A442;19:42:16;3;27
2016/02/22;19:15:23;A443;19:45:19;6;29
2016/02/22;19:15:39;A444;19:45:47;7;30
2016/02/22;19:17:24;E018;19:44:30;16;27
2016/02/22;19:18:38;A445;19:46:57;8;28
2016/02/22;19:19:29;A446;19:48:47;6;29
2016/02/22;19:20:53;A447;19:48:52;10;27
2016/02/22;19:21:22;A448;19:49:53;8;28
2016/02/22;19:21:27;A449;19:51:23;3;29
2016/02/22;19:22:22;A450;19:52:28;10;30
2016/02/22;19:23:48;A451;19:52:37;1;28
2016/02/22;19:24:28;A452;19:53:35;4;29
2016/02/22;19:25:28;A453;19:53:41;8;28
2016/02/22;19:29:17;A454;19:55:18;3;26
2016/02/22;19:29:34;A455;19:55:35;4;26
2016/02/22;19:33:12;A456;19:57:05;1;23
2016/02/22;19:33:19;E019;19:44:43;16;11
2016/02/22;19:33:36;A457;19:57:13;4;23
2016/02/22;19:33:54;E020;20:39:31;16;65
2016/02/22;19:35:06;A458;19:57:27;1;22
2016/02/22;19:37:15;E021;20:51:39;16;74
2016/02/22;19:37:42;E022;20:52:15;16;74
2016/02/22;19:38:43;EP002;19:44:24;16;5
2016/02/22;19:38:54;A459;19:58:18;10;19
2016/02/22;19:40:12;A460;20:00:15;8;20
2016/02/22;19:40:40;E023;20:52:34;16;71
2016/02/22;19:40:49;A461;20:01:36;4;20
2016/02/22;19:42:29;A462;20:02:48;10;20
2016/02/22;19:43:43;A463;20:03:44;3;20
2016/02/22;19:45:12;E024;20:52:42;3;67
2016/02/22;19:47:43;A464;20:04:10;4;16
2016/02/22;19:50:27;A465;20:04:54;3;14
2016/02/22;19:50:59;EP003;20:13:18;1;22
2016/02/22;19:52:03;EP004;20:34:23;16;42
2016/02/22;19:52:33;A466;20:05:03;4;12
2016/02/22;19:53:33;A467;20:05:15;10;11
2016/02/22;19:54:59;A468;20:05:28;10;10
2016/02/22;19:55:13;A469;20:05:42;4;10
2016/02/22;19:56:44;A470;20:06:34;9;9
2016/02/22;19:57:08;A471;20:07:24;8;10
2016/02/22;19:58:39;AP007;19:59:39;4;1
2016/02/22;19:59:29;A472;20:08:54;8;9
2016/02/22;19:59:32;A473;20:09:29;3;9
2016/02/22;19:59:38;A474;20:09:43;3;10
2016/02/22;19:59:50;A475;20:12:24;10;12
2016/02/22;20:00:14;A476;20:12:41;1;12
2016/02/22;20:00:56;A477;20:12:46;8;11
2016/02/22;20:01:07;A478;20:13:00;8;11
2016/02/22;20:01:22;A479;20:13:17;8;11
2016/02/22;20:03:08;A480;20:13:27;8;10
2016/02/22;20:03:36;A481;20:14:00;3;10
2016/02/22;20:05:46;A482;20:15:05;4;9
2016/02/22;20:06:16;A483;20:17:53;7;11
2016/02/22;20:06:28;A484;20:18:29;10;12
2016/02/22;20:06:36;A485;20:18:39;6;12
2016/02/22;20:07:03;A486;20:19:37;1;12
2016/02/22;20:08:17;E025;21:17:13;16;68
2016/02/22;20:08:26;A487;20:19:48;7;11
2016/02/22;20:08:30;A488;20:19:52;3;11
2016/02/22;20:08:39;A489;20:21:14;6;12
2016/02/22;20:08:49;E026;21:17:26;16;68
2016/02/22;20:09:37;A490;20:22:18;10;12
2016/02/22;20:09:55;A491;20:23:11;10;13
2016/02/22;20:12:19;A492;20:23:23;10;11
2016/02/22;20:12:31;A493;20:24:01;6;11
2016/02/22;20:12:47;A494;20:29:18;6;16
2016/02/22;20:14:08;A495;20:29:49;3;15
2016/02/22;20:14:45;A496;20:31:57;3;17
2016/02/22;20:15:41;E027;21:17:42;16;62
2016/02/22;20:15:48;A497;20:35:28;10;19
2016/02/22;20:15:51;A498;20:38:15;9;22
2016/02/22;20:15:57;A499;20:38:36;3;22
2016/02/22;20:16:07;A500;20:38:59;3;22
2016/02/22;20:16:20;A501;20:39:10;3;22
2016/02/22;20:19:26;A502;20:39:22;1;19
2016/02/22;20:20:27;A503;20:39:35;3;19
2016/02/22;20:21:34;A504;20:40:17;7;18
2016/02/22;20:22:33;A505;20:41:04;4;18
2016/02/22;20:24:15;A506;20:41:20;4;17
2016/02/22;20:24:24;A507;20:41:51;9;17
2016/02/22;20:24:33;A508;20:47:40;4;23
2016/02/22;20:24:35;E028;21:18:04;16;53
2016/02/22;20:25:17;A509;20:48:00;4;22
2016/02/22;20:25:36;A510;20:48:23;7;22
2016/02/22;20:25:45;A511;20:48:55;10;23
2016/02/22;20:27:18;A512;20:49:10;10;21
2016/02/22;20:27:56;A513;20:52:19;4;24
2016/02/22;20:28:01;A514;20:53:02;3;25
2016/02/22;20:29:10;A515;20:53:42;3;24
2016/02/22;20:30:32;A516;20:56:22;7;25
2016/02/22;20:31:50;A517;20:56:22;1;24
2016/02/22;20:32:00;A518;20:57:36;8;25
2016/02/22;20:32:05;A519;20:57:51;8;25
2016/02/22;20:32:08;A520;20:57:52;1;25
2016/02/22;20:32:20;A521;20:58:19;9;25
2016/02/22;20:32:28;A522;20:58:30;7;26
2016/02/22;20:32:31;A523;20:59:44;4;27
2016/02/22;20:32:47;A524;21:03:18;6;30
2016/02/22;20:32:56;A525;21:03:34;8;30
2016/02/22;20:33:07;A526;21:03:51;1;30
2016/02/22;20:33:11;A527;21:04:03;9;30
2016/02/22;20:33:25;A528;21:05:38;4;32
2016/02/22;20:33:36;A529;21:06:34;8;32
2016/02/22;20:33:40;A530;21:07:10;6;33
2016/02/22;20:33:49;A531;21:08:13;1;34
2016/02/22;20:33:52;A532;21:09:22;4;35
2016/02/22;20:34:06;AP008;20:34:47;9;0
2016/02/22;20:34:44;A533;21:11:03;6;36
2016/02/22;20:34:48;A534;21:11:14;7;36
2016/02/22;20:35:09;A535;21:11:17;6;36
2016/02/22;20:35:22;A536;21:11:41;7;36
2016/02/22;20:35:35;A537;21:11:47;1;36
2016/02/22;20:36:05;AP009;20:36:30;4;0
2016/02/22;20:36:16;A538;21:12:00;4;35
2016/02/22;20:36:20;A539;21:13:48;6;37
2016/02/22;20:36:52;A540;21:14:04;8;37
2016/02/22;20:36:59;E029;21:18:17;16;41
2016/02/22;20:37:59;A541;21:15:33;4;37
2016/02/22;20:40:13;E030;21:18:27;16;38
2016/02/22;20:40:54;A542;21:15:39;1;34
2016/02/22;20:41:16;A543;21:15:51;1;34
2016/02/22;20:41:55;A544;21:15:56;4;34
2016/02/22;20:41:57;A545;21:16:22;7;34
2016/02/22;20:42:22;A546;21:16:34;3;34
2016/02/22;20:42:29;A547;21:18:00;7;35
2016/02/22;20:42:57;A548;21:18:40;3;35
2016/02/22;20:43:34;A549;21:18:55;3;35
2016/02/22;20:43:42;AP010;20:45:16;3;1
2016/02/22;20:44:55;A550;21:19:43;9;34
2016/02/22;20:45:22;A551;21:19:48;8;34
2016/02/22;20:45:43;AP011;20:46:20;9;0
2016/02/22;20:45:53;A552;21:19:59;1;34
2016/02/22;20:45:56;A553;21:20:16;8;34
2016/02/22;20:46:02;A554;21:20:17;9;34
2016/02/22;20:46:07;A555;21:20:45;8;34
2016/02/22;20:46:10;A556;21:20:55;8;34
2016/02/22;20:46:15;A557;21:21:00;9;34
2016/02/22;20:46:31;A558;21:21:31;8;35
2016/02/22;20:46:34;A559;21:21:44;4;35
2016/02/22;20:46:51;A560;21:23:08;3;36
2016/02/22;20:46:59;A561;21:23:18;7;36
2016/02/22;20:47:10;E031;21:19:05;3;31
2016/02/22;20:47:20;A562;21:24:27;1;37
2016/02/22;20:47:26;A563;21:24:43;10;37
2016/02/22;20:48:03;A564;21:24:52;4;36
2016/02/22;20:48:11;A565;21:24:54;7;36
2016/02/22;20:48:13;A566;21:25:05;10;36
2016/02/22;20:48:32;A567;21:25:16;4;36
2016/02/22;20:49:29;A568;21:26:29;3;37
2016/02/22;20:49:38;A569;21:26:32;6;36
2016/02/22;20:49:57;A570;21:26:50;6;36
2016/02/22;20:50:19;A571;21:27:05;9;36
2016/02/22;20:50:22;A572;21:27:25;9;37
2016/02/22;20:50:35;A573;21:27:40;9;37
2016/02/22;20:50:46;A574;21:28:15;4;37
2016/02/22;20:50:59;A575;21:29:20;10;38
2016/02/22;20:51:14;A576;21:29:30;10;38
2016/02/22;20:51:20;A577;21:30:50;6;39
2016/02/22;20:51:57;A578;21:31:00;6;39
2016/02/22;20:52:14;A579;21:31:16;4;39
2016/02/22;20:52:42;A580;21:31:34;4;38
2016/02/22;20:53:08;AP012;20:53:15;1;0
2016/02/22;20:53:14;A581;21:31:45;4;38
2016/02/22;20:53:35;A582;21:31:54;4;38
2016/02/22;20:53:45;AP013;20:56:06;10;2
2016/02/22;20:54:03;A583;21:32:03;4;38
2016/02/22;20:54:15;A584;21:33:09;10;38
2016/02/22;20:54:21;A585;21:33:25;10;39
2016/02/22;20:54:24;A586;21:33:38;10;39
2016/02/22;20:54:30;A587;21:33:41;4;39
2016/02/22;20:54:49;A588;21:33:51;10;39
2016/02/22;20:54:54;A589;21:34:04;4;39
2016/02/22;20:55:07;A590;21:34:12;4;39
2016/02/22;20:55:28;A591;21:34:19;4;38
2016/02/22;20:55:32;A592;21:34:26;10;38
2016/02/22;20:55:35;A593;21:36:49;3;41
2016/02/22;20:55:43;A594;21:36:50;1;41
2016/02/22;20:56:01;A595;21:37:09;1;41
2016/02/22;20:56:08;A596;21:37:54;10;41
2016/02/22;20:56:11;A597;21:38:11;10;42
2016/02/22;20:56:19;A598;21:38:29;10;42
2016/02/22;20:56:41;A599;21:38:42;10;42
2016/02/22;20:56:45;A600;21:38:53;10;42
2016/02/22;20:56:59;A601;21:39:03;10;42
2016/02/22;20:59:24;E032;21:19:58;16;20
2016/02/22;20:59:40;A602;21:39:07;7;39
2016/02/22;21:01:31;A603;21:39:24;7;37
2016/02/22;21:02:16;A604;21:39:32;4;37
2016/02/22;21:03:52;A605;21:39:43;4;35
2016/02/22;21:03:56;A606;21:39:44;7;35
2016/02/22;21:04:21;A607;21:39:57;7;35
2016/02/22;21:04:27;A608;21:40:07;7;35
2016/02/22;21:05:04;E033;21:20:03;16;14
2016/02/22;21:05:46;E034;21:23:49;16;18
2016/02/22;21:06:34;A609;21:40:21;7;33
2016/02/22;21:10:31;A610;21:40:34;7;30
2016/02/22;21:10:35;A611;21:41:21;3;30
2016/02/22;21:10:38;A612;21:41:35;3;30
2016/02/22;21:12:06;A613;21:42:50;10;30
2016/02/22;21:14:02;A614;21:42:50;4;28
2016/02/22;21:15:10;E035;21:28:23;16;13
2016/02/22;21:16:10;A615;21:43:03;10;26
2016/02/22;21:16:13;A616;21:43:46;1;27
2016/02/22;21:16:21;A617;21:46:31;7;30
2016/02/22;21:17:27;A618;21:46:55;7;29
2016/02/22;21:20:00;A619;21:47:09;3;27
2016/02/22;21:20:04;A620;21:48:39;4;28
2016/02/22;21:21:11;A621;21:48:47;10;27
2016/02/22;21:21:27;A622;21:49:16;8;27
2016/02/22;21:21:38;A623;21:50:59;9;29
2016/02/22;21:21:40;A624;21:51:36;4;29
2016/02/22;21:21:55;A625;21:51:42;1;29
2016/02/22;21:23:05;A626;21:51:50;4;28
2016/02/22;21:24:22;A627;21:52:56;7;28
2016/02/22;21:25:00;A628;21:54:32;10;29
2016/02/22;21:25:33;A629;21:54:38;3;29
2016/02/22;21:26:10;A630;21:54:53;10;28
2016/02/22;21:27:05;E036;21:28:56;16;1
2016/02/22;21:27:11;A631;21:54:54;9;27
2016/02/22;21:29:24;A632;21:55:19;10;25
2016/02/22;21:30:10;A633;21:56:21;9;26
2016/02/22;21:30:20;A634;21:57:37;7;27
2016/02/22;21:30:27;A635;21:57:38;6;27
2016/02/22;21:30:34;A636;21:58:07;7;27
2016/02/22;21:33:41;A637;21:58:28;7;24
2016/02/22;21:34:20;A638;21:58:40;3;24
2016/02/22;21:35:59;A639;21:58:42;7;22
2016/02/22;21:36:43;A640;21:58:58;7;22
2016/02/22;21:36:46;A641;21:59:09;7;22
2016/02/22;21:40:23;A642;21:59:16;6;18
2016/02/22;21:41:56;A643;21:59:34;4;17
2016/02/22;21:46:34;A644;21:59:38;7;13
2016/02/22;21:47:07;A645;21:59:53;7;12
2016/02/22;21:47:56;A646;22:00:55;4;12
2016/02/22;21:48:26;A647;22:01:08;4;12
2016/02/22;21:48:34;A648;22:01:58;1;13
2016/02/22;21:48:42;E037;21:49:06;16;0
2016/02/22;21:49:06;A649;22:02:26;8;13
2016/02/22;21:49:50;A650;22:02:33;4;12
2016/02/22;21:51:47;A651;22:03:10;6;11
2016/02/22;21:52:08;A652;22:03:55;8;11
2016/02/22;21:52:18;A653;22:04:07;8;11
2016/02/22;21:52:38;A654;22:04:46;1;12
2016/02/22;21:53:50;A655;22:04:57;1;11
2016/02/22;21:53:53;A656;22:05:08;1;11
2016/02/22;21:54:20;A657;22:05:17;1;10
2016/02/22;21:55:23;A658;22:05:26;1;10
2016/02/22;21:55:28;A659;22:05:40;4;10
2016/02/22;21:55:41;A660;22:05:45;3;10
2016/02/22;21:56:49;A661;22:05:57;4;9
2016/02/22;21:57:57;A662;22:06:07;3;8
2016/02/22;21:58:27;A663;22:08:50;7;10
2016/02/22;21:59:10;A664;22:09:53;9;10
2016/02/22;22:00:48;A665;22:10:04;8;9
2016/02/22;22:01:21;A666;22:10:26;6;9
2016/02/22;22:01:47;A667;22:10:38;6;8
2016/02/22;22:02:45;A668;22:10:41;9;7
2016/02/22;22:02:53;A669;22:10:46;8;7
2016/02/22;22:02:59;A670;22:11:15;7;8
2016/02/22;22:03:15;A671;22:11:19;3;8
2016/02/22;22:03:34;A672;22:11:42;3;8
2016/02/22;22:03:37;A673;22:12:11;6;8
2016/02/22;22:04:10;A674;22:12:17;7;8
2016/02/22;22:04:14;A675;22:12:55;7;8
2016/02/22;22:04:50;A676;22:12:59;8;8
2016/02/22;22:06:02;A677;22:13:04;6;7
2016/02/22;22:06:29;A678;22:13:11;4;6
2016/02/22;22:06:47;A679;22:13:18;3;6
2016/02/22;22:08:26;A680;22:13:27;9;5
2016/02/22;22:09:00;A681;22:13:47;8;4
2016/02/22;22:09:52;A682;22:13:53;3;4
2016/02/22;22:10:01;A683;22:14:04;3;4
2016/02/22;22:10:51;A684;22:14:07;8;3
2016/02/22;22:11:00;A685;22:14:21;8;3
2016/02/22;22:11:44;A686;22:14:26;4;2
2016/02/22;22:12:39;A687;22:14:41;4;2
2016/02/22;22:13:25;A688;22:14:49;4;1
2016/02/22;22:13:31;A689;22:15:34;8;2
2016/02/22;22:13:34;A690;22:15:41;8;2
2016/02/22;22:14:48;A691;22:15:48;8;1
2016/02/22;22:15:51;A692;22:15:57;4;0
2016/02/22;22:17:10;A693;22:17:56;7;0
2016/02/22;22:21:37;A694;22:21:40;9;0
2016/02/22;22:23:53;A695;22:24:03;6;0
2016/02/22;22:26:26;A696;22:26:34;9;0
2016/02/23;07:59:00;A001;08:02:23;6;3
2016/02/23;08:01:09;A002;08:03:06;4;1
2016/02/23;08:01:44;A003;08:04:10;2;2
2016/02/23;08:05:02;A004;08:05:04;2;0
2016/02/23;08:05:08;A005;08:09:52;2;4
2016/02/23;08:05:46;A006;08:10:06;6;4
2016/02/23;08:05:50;A007;08:12:10;2;6
2016/02/23;08:06:08;A008;08:12:27;4;6
2016/02/23;08:06:31;A009;08:12:56;2;6
2016/02/23;08:11:44;A010;08:13:16;6;1
2016/02/23;08:14:32;A011;08:14:51;2;0
2016/02/23;08:14:36;A012;08:15:33;6;0
2016/02/23;08:15:44;A013;08:17:07;6;1
2016/02/23;08:15:48;A014;08:18:56;4;3
2016/02/23;08:18:01;A015;08:22:35;2;4
2016/02/23;08:20:54;AP001;08:22:05;6;1
2016/02/23;08:21:26;A016;08:23:57;4;2
2016/02/23;08:26:52;A017;08:26:54;6;0
2016/02/23;08:28:42;A018;08:29:22;4;0
2016/02/23;08:33:29;A019;08:33:32;6;0
2016/02/23;08:34:38;A020;08:35:10;2;0
2016/02/23;08:41:06;A021;08:41:07;6;0
2016/02/23;08:46:34;AP002;08:46:52;2;0
2016/02/23;08:47:03;A022;08:48:58;4;1
2016/02/23;08:48:45;A023;08:49:17;6;0
2016/02/23;08:52:24;A024;08:52:26;6;0
2016/02/23;08:52:44;A025;08:53:13;2;0
2016/02/23;08:56:11;A026;08:56:14;6;0
2016/02/23;08:57:38;A027;08:58:00;2;0
2016/02/23;09:00:38;A028;09:02:20;2;1
2016/02/23;09:02:19;A029;09:02:37;2;0
2016/02/23;09:07:57;A030;09:08:02;6;0
2016/02/23;09:11:56;A031;09:12:32;6;0
2016/02/23;09:12:14;A032;09:15:43;2;3
2016/02/23;09:16:45;A033;09:17:00;6;0
2016/02/23;09:19:49;A034;09:20:01;2;0
2016/02/23;09:25:42;A035;09:26:10;2;0
2016/02/23;09:25:56;A036;09:26:53;2;0
2016/02/23;09:28:15;A037;09:32:58;4;4
2016/02/23;09:30:28;A038;09:33:44;2;3
2016/02/23;09:43:18;A039;09:43:20;6;0
2016/02/23;09:44:34;A040;09:44:38;4;0
2016/02/23;09:48:48;A041;09:48:52;6;0
2016/02/23;09:49:48;A042;09:49:52;4;0
2016/02/23;09:49:54;A043;09:50:02;6;0
2016/02/23;09:50:47;A044;09:53:15;4;2
2016/02/23;09:51:32;A045;09:53:27;6;1
2016/02/23;09:51:36;A046;09:56:17;6;4
2016/02/23;09:52:04;A047;09:56:52;4;4
2016/02/23;09:52:57;A048;09:57:04;2;4
2016/02/23;09:53:00;A049;10:00:03;6;7
2016/02/23;09:53:11;A050;10:00:44;2;7
2016/02/23;09:55:27;A051;10:03:04;2;7
2016/02/23;09:55:33;A052;10:05:21;6;9
2016/02/23;09:57:37;A053;10:05:36;16;7
2016/02/23;10:00:06;A054;10:06:16;2;6
2016/02/23;10:01:57;A055;10:06:43;6;4
2016/02/23;10:02:07;A056;10:08:07;2;6
2016/02/23;10:03:12;A057;10:08:31;4;5
2016/02/23;10:03:17;A058;10:08:50;16;5
2016/02/23;10:03:20;A059;10:10:32;2;7
2016/02/23;10:03:24;A060;10:11:18;4;7
2016/02/23;10:04:05;A061;10:11:27;6;7
2016/02/23;10:04:26;A062;10:11:34;16;7
2016/02/23;10:07:54;A063;10:11:59;16;4
2016/02/23;10:10:12;A064;10:12:28;6;2
2016/02/23;10:11:21;A065;10:13:50;2;2
2016/02/23;10:11:29;A066;10:15:12;2;3
2016/02/23;10:11:33;A067;10:16:08;6;4
2016/02/23;10:11:44;A068;10:16:21;4;4
2016/02/23;10:11:50;A069;10:17:16;6;5
2016/02/23;10:11:58;A070;10:17:48;2;5
2016/02/23;10:12:48;A071;10:18:05;16;5
2016/02/23;10:12:53;A072;10:21:02;6;8
2016/02/23;10:14:17;A073;10:21:15;6;6
2016/02/23;10:14:29;A074;10:21:28;4;6
2016/02/23;10:17:22;A075;10:21:37;2;4
2016/02/23;10:18:13;A076;10:24:36;16;6
2016/02/23;10:18:36;A077;10:24:49;4;6
2016/02/23;10:18:50;A078;10:26:16;2;7
2016/02/23;10:19:06;A079;10:36:37;2;17
2016/02/23;10:19:45;A080;10:43:16;16;23
2016/02/23;10:21:53;A081;10:45:59;16;24
2016/02/23;10:22:09;A082;10:46:09;2;24
2016/02/23;10:33:22;A083;10:47:19;6;13
2016/02/23;10:34:01;A084;10:47:50;16;13
2016/02/23;10:36:22;A085;10:48:36;16;12
